CompoundCityId,cityId,stateId
129218-58,129218,58
106607-28,106607,28
102061-21,102061,21
115611-35,115611,35
122843-58,122843,58
106149-29,106149,29
122990-9,122990,9
112063-45,112063,45
131703-45,131703,45
122799-26,122799,26
126859-14,126859,14
104521-26,104521,26
122610-22,122610,22
127886-19,127886,19
116050-32,116050,32
106674-44,106674,44
105505-34,105505,34
127563-45,127563,45
104945-30,104945,30
126711-28,126711,28
112679-24,112679,24
116292-36,116292,36
125084-6,125084,6
126000-46,126000,46
112114-46,112114,46
106723-44,106723,44
113054-6,113054,6
120016-34,120016,34
123733-44,123733,44
129517-22,129517,22
113519-5,113519,5
122848-44,122848,44
128366-20,128366,20
112516-21,112516,21
122158-40,122158,40
111691-45,111691,45
105887-29,105887,29
109265-29,109265,29
110025-28,110025,28
104753-9,104753,9
115070-24,115070,24
115777-9,115777,9
103399-31,103399,31
125007-14,125007,14
128549-29,128549,29
113041-36,113041,36
122795-32,122795,32
127364-19,127364,19
109041-34,109041,34
107282-22,107282,22
108464-17,108464,17
130669-58,130669,58
122150-36,122150,36
127196-20,127196,20
130536-44,130536,44
104444-44,104444,44
106228-22,106228,22
129452-36,129452,36
112519-23,112519,23
115524-21,115524,21
101622-30,101622,30
105409-48,105409,48
113158-10,113158,10
100923-28,100923,28
111261-26,111261,26
118971-58,118971,58
119661-45,119661,45
101958-9,101958,9
104109-14,104109,14
125223-10,125223,10
107169-17,107169,17
99736-40,99736,40
99928-38,99928,38
100346-19,100346,19
114154-19,114154,19
108987-30,108987,30
106900-17,106900,17
132861-19,132861,19
127559-26,127559,26
130503-9,130503,9
132643-44,132643,44
116435-18,116435,18
122954-19,122954,19
118522-32,118522,32
101817-27,101817,27
104623-21,104623,21
114677-22,114677,22
119108-36,119108,36
121368-35,121368,35
148401-44,148401,44
107750-19,107750,19
124767-34,124767,34
116626-28,116626,28
118057-30,118057,30
100921-23,100921,23
111559-29,111559,29
129410-44,129410,44
132132-20,132132,20
121281-29,121281,29
104947-34,104947,34
110658-10,110658,10
117957-46,117957,46
114460-32,114460,32
124067-36,124067,36
111675-6,111675,6
100927-14,100927,14
129350-6,129350,6
129370-23,129370,23
115862-32,115862,32
115942-17,115942,17
122802-58,122802,58
108721-58,108721,58
125187-9,125187,9
123472-40,123472,40
110771-46,110771,46
117190-45,117190,45
122168-24,122168,24
124343-28,124343,28
130683-36,130683,36
112665-29,112665,29
116921-58,116921,58
105690-34,105690,34
102621-49,102621,49
110050-27,110050,27
102680-58,102680,58
128798-58,128798,58
112516-31,112516,31
100539-24,100539,24
114434-29,114434,29
102448-11,102448,11
117866-22,117866,22
118724-29,118724,29
127517-11,127517,11
111522-21,111522,21
99730-46,99730,46
126368-22,126368,22
102386-29,102386,29
104938-26,104938,26
123000-21,123000,21
105612-58,105612,58
117340-22,117340,22
132962-26,132962,26
113276-5,113276,5
107343-30,107343,30
112219-29,112219,29
121878-21,121878,21
133076-17,133076,17
114471-10,114471,10
105734-22,105734,22
100080-19,100080,19
112182-5,112182,5
120527-48,120527,48
144127-19,144127,19
122226-19,122226,19
109604-26,109604,26
133227-9,133227,9
114212-44,114212,44
114733-21,114733,21
118371-34,118371,34
101784-31,101784,31
131743-34,131743,34
113515-6,113515,6
118311-35,118311,35
109059-22,109059,22
99791-36,99791,36
104734-9,104734,9
125005-19,125005,19
125875-22,125875,22
107411-9,107411,9
118304-22,118304,22
105153-10,105153,10
133176-22,133176,22
121262-7,121262,7
122131-26,122131,26
107854-44,107854,44
131027-46,131027,46
104199-30,104199,30
101516-17,101516,17
120726-15,120726,15
124531-32,124531,32
106015-46,106015,46
107376-21,107376,21
131193-6,131193,6
100157-28,100157,28
103260-30,103260,30
114109-16,114109,16
120945-6,120945,6
123489-46,123489,46
111855-19,111855,19
131130-20,131130,20
106803-21,106803,21
117136-20,117136,20
120806-44,120806,44
111186-22,111186,22
116862-19,116862,19
109784-46,109784,46
131573-31,131573,31
105693-22,105693,22
126371-28,126371,28
106562-18,106562,18
108990-14,108990,14
132962-29,132962,29
118248-11,118248,11
117593-9,117593,9
103831-58,103831,58
107426-23,107426,23
113342-9,113342,9
117077-28,117077,28
132043-27,132043,27
111785-9,111785,9
107172-15,107172,15
125928-19,125928,19
113100-20,113100,20
119022-30,119022,30
109543-46,109543,46
111045-6,111045,6
100411-26,100411,26
125862-19,125862,19
126087-19,126087,19
129409-30,129409,30
132600-45,132600,45
111826-21,111826,21
120885-39,120885,39
131010-17,131010,17
132416-40,132416,40
132442-22,132442,22
113035-44,113035,44
116372-22,116372,22
131330-45,131330,45
112043-24,112043,24
116852-10,116852,10
104657-22,104657,22
146033-27,146033,27
115161-20,115161,20
121640-18,121640,18
132459-17,132459,17
133247-45,133247,45
146092-9,146092,9
119241-45,119241,45
119749-58,119749,58
108459-19,108459,19
100496-9,100496,9
114062-30,114062,30
104053-55,104053,55
109140-44,109140,44
105096-40,105096,40
126100-28,126100,28
117899-44,117899,44
120414-35,120414,35
109538-19,109538,19
103319-34,103319,34
122005-36,122005,36
116712-26,116712,26
117091-27,117091,27
118626-13,118626,13
103163-10,103163,10
124749-46,124749,46
130924-19,130924,19
102140-30,102140,30
131151-29,131151,29
110156-7,110156,7
104088-17,104088,17
111679-18,111679,18
124333-58,124333,58
109349-19,109349,19
126098-20,126098,20
102692-32,102692,32
110746-21,110746,21
124581-58,124581,58
109700-44,109700,44
104533-31,104533,31
111888-30,111888,30
107761-22,107761,22
109853-9,109853,9
127915-22,127915,22
122533-15,122533,15
106041-30,106041,30
110431-43,110431,43
124272-26,124272,26
116567-28,116567,28
99592-46,99592,46
119125-21,119125,21
100542-26,100542,26
110201-30,110201,30
126171-28,126171,28
132318-29,132318,29
110217-44,110217,44
105071-58,105071,58
107170-46,107170,46
107281-23,107281,23
99725-15,99725,15
104437-40,104437,40
127376-18,127376,18
117889-29,117889,29
100133-30,100133,30
100473-9,100473,9
105062-44,105062,44
123822-40,123822,40
110215-40,110215,40
102122-28,102122,28
115211-19,115211,19
104799-58,104799,58
133254-58,133254,58
118284-19,118284,19
108752-21,108752,21
124996-9,124996,9
132678-17,132678,17
133013-15,133013,15
129386-9,129386,9
100836-9,100836,9
121736-9,121736,9
103030-30,103030,30
128038-29,128038,29
129103-38,129103,38
104985-55,104985,55
108272-22,108272,22
105247-10,105247,10
112197-20,112197,20
117193-24,117193,24
119652-45,119652,45
112245-36,112245,36
120260-27,120260,27
109011-36,109011,36
113225-39,113225,39
115884-58,115884,58
105901-9,105901,9
102970-10,102970,10
104038-9,104038,9
132245-22,132245,22
123425-29,123425,29
110314-35,110314,35
124413-19,124413,19
118597-44,118597,44
119799-44,119799,44
114490-17,114490,17
115416-17,115416,17
113084-19,113084,19
124310-15,124310,15
130510-9,130510,9
117950-44,117950,44
106899-15,106899,15
148128-21,148128,21
121803-20,121803,20
115203-35,115203,35
132078-15,132078,15
114460-5,114460,5
147272-40,147272,40
121028-30,121028,30
108417-39,108417,39
102936-17,102936,17
113025-17,113025,17
126568-19,126568,19
104156-44,104156,44
119145-55,119145,55
109079-26,109079,26
121260-46,121260,46
109045-44,109045,44
124655-44,124655,44
116041-34,116041,34
113034-19,113034,19
120246-46,120246,46
101857-9,101857,9
109782-32,109782,32
125714-22,125714,22
101759-19,101759,19
106017-15,106017,15
107829-30,107829,30
106337-9,106337,9
104342-38,104342,38
120342-38,120342,38
125109-44,125109,44
116434-34,116434,34
118141-22,118141,22
99549-17,99549,17
125118-18,125118,18
127390-28,127390,28
131470-28,131470,28
114078-26,114078,26
99620-30,99620,30
103853-34,103853,34
100481-9,100481,9
124307-34,124307,34
124652-30,124652,30
116158-10,116158,10
107736-28,107736,28
114347-35,114347,35
117006-29,117006,29
119668-45,119668,45
121911-16,121911,16
123635-49,123635,49
111078-20,111078,20
101703-38,101703,38
116359-22,116359,22
116839-22,116839,22
118001-15,118001,15
124949-57,124949,57
116033-44,116033,44
121206-10,121206,10
119649-30,119649,30
120981-9,120981,9
125197-9,125197,9
101842-31,101842,31
125671-29,125671,29
125188-40,125188,40
126452-22,126452,22
114486-13,114486,13
109933-55,109933,55
110741-58,110741,58
116336-21,116336,21
127493-14,127493,14
114795-10,114795,10
132821-46,132821,46
105516-58,105516,58
124631-45,124631,45
115707-30,115707,30
118994-22,118994,22
106727-58,106727,58
105028-15,105028,15
110118-45,110118,45
115762-20,115762,20
125038-26,125038,26
111082-48,111082,48
104052-19,104052,19
128482-19,128482,19
116224-34,116224,34
116049-19,116049,19
116360-34,116360,34
120850-27,120850,27
123515-58,123515,58
101763-22,101763,22
120424-9,120424,9
122593-45,122593,45
102050-46,102050,46
103067-19,103067,19
103334-19,103334,19
114463-19,114463,19
115947-44,115947,44
109936-34,109936,34
118797-29,118797,29
121173-28,121173,28
106759-22,106759,22
104314-10,104314,10
118360-45,118360,45
132713-9,132713,9
118660-40,118660,40
121417-58,121417,58
121654-9,121654,9
110296-21,110296,21
125101-28,125101,28
133230-9,133230,9
109157-22,109157,22
125239-20,125239,20
115070-44,115070,44
107307-20,107307,20
111511-45,111511,45
100779-28,100779,28
124631-44,124631,44
119017-58,119017,58
101594-21,101594,21
105333-22,105333,22
104237-39,104237,39
110365-28,110365,28
126150-24,126150,24
118770-26,118770,26
120144-17,120144,17
105371-26,105371,26
102553-26,102553,26
127454-48,127454,48
128632-26,128632,26
114401-30,114401,30
119607-19,119607,19
121304-39,121304,39
111302-21,111302,21
131284-48,131284,48
118721-9,118721,9
110655-46,110655,46
99558-32,99558,32
100594-19,100594,19
123511-9,123511,9
128972-29,128972,29
129061-34,129061,34
116126-44,116126,44
116608-19,116608,19
118640-24,118640,24
132386-14,132386,14
119606-17,119606,17
111732-16,111732,16
124141-44,124141,44
100356-35,100356,35
105407-22,105407,22
143912-6,143912,6
122207-22,122207,22
127845-9,127845,9
118229-19,118229,19
124067-45,124067,45
119163-19,119163,19
105437-19,105437,19
112275-21,112275,21
118441-9,118441,9
101176-23,101176,23
104635-15,104635,15
121675-18,121675,18
123132-23,123132,23
113054-44,113054,44
115690-20,115690,20
123110-29,123110,29
100316-9,100316,9
111758-35,111758,35
130408-30,130408,30
110795-23,110795,23
131460-22,131460,22
110577-39,110577,39
116087-14,116087,14
107310-22,107310,22
127352-22,127352,22
132659-32,132659,32
123512-9,123512,9
133299-22,133299,22
115545-22,115545,22
119913-44,119913,44
121640-21,121640,21
123199-30,123199,30
119519-34,119519,34
102510-45,102510,45
117933-20,117933,20
122128-9,122128,9
110118-20,110118,20
103281-29,103281,29
115923-27,115923,27
106697-9,106697,9
125106-24,125106,24
113773-58,113773,58
122726-49,122726,49
101768-22,101768,22
127281-55,127281,55
109152-28,109152,28
100262-46,100262,46
130924-30,130924,30
131612-30,131612,30
108111-58,108111,58
125372-9,125372,9
110668-45,110668,45
102527-22,102527,22
112657-45,112657,45
108719-20,108719,20
110991-27,110991,27
126723-32,126723,32
119264-22,119264,22
122244-18,122244,18
102248-30,102248,30
105561-27,105561,27
143868-44,143868,44
121256-32,121256,32
109627-17,109627,17
132476-58,132476,58
126736-19,126736,19
106515-9,106515,9
111659-30,111659,30
125542-44,125542,44
104502-58,104502,58
118720-17,118720,17
122920-30,122920,30
123153-23,123153,23
106583-22,106583,22
124830-22,124830,22
131394-34,131394,34
111896-23,111896,23
103256-9,103256,9
126444-48,126444,48
123680-36,123680,36
146695-58,146695,58
103184-6,103184,6
105062-10,105062,10
122532-55,122532,55
110674-45,110674,45
146717-27,146717,27
125469-9,125469,9
122584-30,122584,30
109256-30,109256,30
103075-58,103075,58
106664-35,106664,35
111503-17,111503,17
113475-15,113475,15
119619-5,119619,5
121343-9,121343,9
102542-20,102542,20
125558-21,125558,21
113895-6,113895,6
104635-58,104635,58
129054-19,129054,19
113552-30,113552,30
123166-10,123166,10
107090-49,107090,49
102647-26,102647,26
120695-19,120695,19
112445-44,112445,44
115759-32,115759,32
125267-28,125267,28
114842-44,114842,44
132716-17,132716,17
116825-17,116825,17
119264-45,119264,45
121828-45,121828,45
122744-7,122744,7
113755-22,113755,22
112075-58,112075,58
114334-19,114334,19
105505-22,105505,22
100949-34,100949,34
112870-22,112870,22
100661-29,100661,29
101631-49,101631,49
125531-17,125531,17
127894-14,127894,14
106806-21,106806,21
99909-9,99909,9
130534-40,130534,40
130467-9,130467,9
120429-38,120429,38
132731-19,132731,19
121097-35,121097,35
108080-31,108080,31
126344-32,126344,32
128751-17,128751,17
132309-30,132309,30
148439-44,148439,44
112737-10,112737,10
146700-45,146700,45
103692-22,103692,22
115069-44,115069,44
119112-28,119112,28
106417-38,106417,38
113757-45,113757,45
119465-48,119465,48
118778-17,118778,17
147019-58,147019,58
111764-35,111764,35
115615-28,115615,28
109596-29,109596,29
100303-34,100303,34
109258-19,109258,19
112036-30,112036,30
117789-28,117789,28
111735-39,111735,39
124565-46,124565,46
100161-44,100161,44
109276-9,109276,9
112806-19,112806,19
117195-34,117195,34
112663-36,112663,36
116769-29,116769,29
117227-39,117227,39
101815-20,101815,20
118096-20,118096,20
128075-34,128075,34
106643-6,106643,6
126808-24,126808,24
132612-35,132612,35
123243-28,123243,28
110266-28,110266,28
125605-31,125605,31
113140-24,113140,24
131360-30,131360,30
117172-26,117172,26
108229-29,108229,29
110566-45,110566,45
131199-26,131199,26
145285-9,145285,9
107299-44,107299,44
104750-45,104750,45
129076-19,129076,19
112549-29,112549,29
109698-45,109698,45
123012-10,123012,10
117037-45,117037,45
121206-23,121206,23
122923-7,122923,7
106435-36,106435,36
107136-21,107136,21
126789-28,126789,28
128339-49,128339,49
112526-9,112526,9
132777-32,132777,32
115918-21,115918,21
124467-36,124467,36
115529-22,115529,22
115982-27,115982,27
109200-45,109200,45
102802-44,102802,44
101836-46,101836,46
102889-35,102889,35
125076-29,125076,29
108761-57,108761,57
131518-19,131518,19
114263-58,114263,58
104224-44,104224,44
130721-11,130721,11
102400-23,102400,23
102412-21,102412,21
128920-39,128920,39
123053-31,123053,31
131238-22,131238,22
111613-58,111613,58
130708-19,130708,19
131262-22,131262,22
112559-24,112559,24
107474-58,107474,58
100685-9,100685,9
102235-6,102235,6
125077-40,125077,40
100526-34,100526,34
131671-46,131671,46
112899-6,112899,6
109024-45,109024,45
110892-21,110892,21
122012-49,122012,49
109021-44,109021,44
101570-31,101570,31
106528-17,106528,17
119424-29,119424,29
129281-9,129281,9
106103-36,106103,36
118253-45,118253,45
108545-48,108545,48
102941-48,102941,48
128799-17,128799,17
112022-9,112022,9
107806-44,107806,44
110474-45,110474,45
110993-10,110993,10
123540-10,123540,10
132573-48,132573,48
113821-17,113821,17
104383-26,104383,26
109572-9,109572,9
100668-22,100668,22
103389-28,103389,28
131404-44,131404,44
114095-44,114095,44
108045-26,108045,26
128674-22,128674,22
132305-31,132305,31
114767-9,114767,9
123030-30,123030,30
106749-23,106749,23
132952-24,132952,24
121178-35,121178,35
107208-21,107208,21
112060-45,112060,45
118277-58,118277,58
105062-29,105062,29
112519-21,112519,21
104996-30,104996,30
105421-45,105421,45
100485-17,100485,17
117885-44,117885,44
104339-38,104339,38
111817-46,111817,46
124759-45,124759,45
122189-58,122189,58
111047-36,111047,36
123171-45,123171,45
109409-58,109409,58
109935-19,109935,19
112992-22,112992,22
118603-20,118603,20
122633-22,122633,22
103583-29,103583,29
105534-44,105534,44
101754-46,101754,46
131547-44,131547,44
111879-34,111879,34
112821-39,112821,39
122145-20,122145,20
107184-29,107184,29
131221-22,131221,22
132747-30,132747,30
122482-9,122482,9
116473-30,116473,30
101343-34,101343,34
127282-44,127282,44
112219-26,112219,26
121976-5,121976,5
126672-44,126672,44
113839-20,113839,20
146962-40,146962,40
107117-30,107117,30
107240-45,107240,45
108377-45,108377,45
148077-39,148077,39
116749-17,116749,17
118999-39,118999,39
132217-45,132217,45
100553-26,100553,26
101982-35,101982,35
115308-17,115308,17
108949-29,108949,29
116811-44,116811,44
109152-36,109152,36
101763-44,101763,44
105051-19,105051,19
111350-17,111350,17
112734-21,112734,21
119508-29,119508,29
123239-15,123239,15
100585-23,100585,23
132305-20,132305,20
118171-34,118171,34
106973-58,106973,58
127040-38,127040,38
118220-20,118220,20
110111-29,110111,29
128539-9,128539,9
128867-9,128867,9
101280-35,101280,35
127342-22,127342,22
107434-19,107434,19
146973-58,146973,58
124996-34,124996,34
118882-26,118882,26
108189-10,108189,10
132234-48,132234,48
146045-27,146045,27
112909-17,112909,17
114323-45,114323,45
116342-26,116342,26
100471-19,100471,19
118312-30,118312,30
108303-35,108303,35
131419-15,131419,15
117352-15,117352,15
104962-7,104962,7
114421-9,114421,9
106603-22,106603,22
109965-9,109965,9
130872-10,130872,10
131261-45,131261,45
106418-19,106418,19
122978-34,122978,34
103032-22,103032,22
131550-19,131550,19
112827-24,112827,24
119393-9,119393,9
120225-6,120225,6
122457-23,122457,23
103369-34,103369,34
132933-58,132933,58
123549-44,123549,44
108149-14,108149,14
100241-40,100241,40
115055-55,115055,55
106826-44,106826,44
124343-22,124343,22
112058-20,112058,20
121109-29,121109,29
126714-45,126714,45
132265-28,132265,28
106361-29,106361,29
113288-46,113288,46
114810-58,114810,58
105018-58,105018,58
117683-34,117683,34
123027-35,123027,35
124085-44,124085,44
126749-58,126749,58
113687-44,113687,44
122606-36,122606,36
110267-21,110267,21
132475-6,132475,6
113436-29,113436,29
107998-10,107998,10
109187-18,109187,18
111744-58,111744,58
107343-46,107343,46
132740-29,132740,29
110488-17,110488,17
128368-9,128368,9
103975-17,103975,17
104665-45,104665,45
