CompoundCityId,cityId,stateId,Entity,Shape
111065-15,111065,15,FOUND,NOT_FOUND
111166-10,111166,10,FOUND,FOUND
111273-58,111273,58,FOUND,NOT_FOUND
111324-20,111324,20,FOUND,FOUND
110314-30,110314,30,FOUND,FOUND
110521-64,110521,64,NOT_FOUND,FOUND
110594-44,110594,44,FOUND,FOUND
110608-26,110608,26,FOUND,NOT_FOUND
110642-35,110642,35,FOUND,NOT_FOUND
110667-44,110667,44,FOUND,FOUND
108298-49,108298,49,NOT_FOUND,NOT_FOUND
108874-52,108874,52,NOT_FOUND,NOT_FOUND
109474-14,109474,14,NOT_FOUND,NOT_FOUND
109479-17,109479,17,FOUND,NOT_FOUND
109909-49,109909,49,NOT_FOUND,NOT_FOUND
109971-26,109971,26,FOUND,NOT_FOUND
107124-15,107124,15,FOUND,FOUND
107163-58,107163,58,FOUND,FOUND
107363-45,107363,45,FOUND,NOT_FOUND
107519-6,107519,6,FOUND,FOUND
107584-19,107584,19,NOT_FOUND,NOT_FOUND
108038-6,108038,6,FOUND,FOUND
106610-9,106610,9,FOUND,NOT_FOUND
106630-22,106630,22,FOUND,NOT_FOUND
106711-19,106711,19,FOUND,NOT_FOUND
106788-7,106788,7,FOUND,NOT_FOUND
106821-39,106821,39,FOUND,FOUND
106826-21,106826,21,FOUND,NOT_FOUND
105640-49,105640,49,NOT_FOUND,NOT_FOUND
105881-34,105881,34,NOT_FOUND,NOT_FOUND
105928-30,105928,30,FOUND,FOUND
106016-6,106016,6,FOUND,FOUND
106262-15,106262,15,NOT_FOUND,NOT_FOUND
106312-63,106312,63,NOT_FOUND,NOT_FOUND
104782-23,104782,23,NOT_FOUND,NOT_FOUND
104790-49,104790,49,FOUND,FOUND
104857-29,104857,29,FOUND,FOUND
104870-9,104870,9,FOUND,FOUND
105407-23,105407,23,FOUND,NOT_FOUND
105441-58,105441,58,FOUND,FOUND
103280-22,103280,22,NOT_FOUND,NOT_FOUND
103759-49,103759,49,NOT_FOUND,NOT_FOUND
104271-28,104271,28,FOUND,FOUND
104288-20,104288,20,NOT_FOUND,NOT_FOUND
104408-44,104408,44,FOUND,FOUND
104442-20,104442,20,NOT_FOUND,NOT_FOUND
102652-60,102652,60,NOT_FOUND,FOUND
102893-20,102893,20,NOT_FOUND,NOT_FOUND
102936-20,102936,20,NOT_FOUND,NOT_FOUND
103061-11,103061,11,FOUND,FOUND
103068-9,103068,9,FOUND,NOT_FOUND
103215-45,103215,45,NOT_FOUND,NOT_FOUND
101716-17,101716,17,FOUND,NOT_FOUND
102056-17,102056,17,NOT_FOUND,NOT_FOUND
102145-44,102145,44,FOUND,NOT_FOUND
102172-5,102172,5,FOUND,FOUND
102419-54,102419,54,FOUND,FOUND
102599-45,102599,45,NOT_FOUND,NOT_FOUND
100931-52,100931,52,FOUND,FOUND
101078-5,101078,5,NOT_FOUND,NOT_FOUND
101094-54,101094,54,FOUND,FOUND
101490-9,101490,9,FOUND,FOUND
101610-58,101610,58,NOT_FOUND,NOT_FOUND
101660-28,101660,28,FOUND,FOUND
100411-36,100411,36,FOUND,FOUND
100488-20,100488,20,NOT_FOUND,NOT_FOUND
100645-64,100645,64,NOT_FOUND,FOUND
100661-45,100661,45,FOUND,FOUND
100790-63,100790,63,NOT_FOUND,FOUND
100811-22,100811,22,FOUND,FOUND
99730-44,99730,44,FOUND,FOUND
99743-17,99743,17,FOUND,NOT_FOUND
99794-23,99794,23,NOT_FOUND,NOT_FOUND
99802-58,99802,58,NOT_FOUND,NOT_FOUND
99936-52,99936,52,NOT_FOUND,NOT_FOUND
100038-45,100038,45,FOUND,NOT_FOUND
132455-58,132455,58,NOT_FOUND,NOT_FOUND
132672-65,132672,65,NOT_FOUND,NOT_FOUND
132708-49,132708,49,NOT_FOUND,NOT_FOUND
132812-34,132812,34,FOUND,NOT_FOUND
133232-44,133232,44,FOUND,NOT_FOUND
131397-54,131397,54,FOUND,FOUND
131765-45,131765,45,NOT_FOUND,NOT_FOUND
131956-44,131956,44,FOUND,FOUND
132205-27,132205,27,FOUND,NOT_FOUND
132389-44,132389,44,FOUND,FOUND
132422-22,132422,22,FOUND,FOUND
130545-31,130545,31,NOT_FOUND,NOT_FOUND
130820-52,130820,52,NOT_FOUND,NOT_FOUND
147519-40,147519,40,FOUND,NOT_FOUND
131108-6,131108,6,FOUND,FOUND
131123-31,131123,31,NOT_FOUND,NOT_FOUND
131199-29,131199,29,FOUND,FOUND
130069-52,130069,52,NOT_FOUND,NOT_FOUND
130105-52,130105,52,NOT_FOUND,NOT_FOUND
133320-52,133320,52,NOT_FOUND,NOT_FOUND
130263-52,130263,52,NOT_FOUND,NOT_FOUND
145652-52,145652,52,NOT_FOUND,NOT_FOUND
130447-63,130447,63,NOT_FOUND,NOT_FOUND
128686-31,128686,31,NOT_FOUND,NOT_FOUND
128885-49,128885,49,FOUND,FOUND
128947-49,128947,49,FOUND,FOUND
129006-49,129006,49,FOUND,FOUND
129306-29,129306,29,FOUND,NOT_FOUND
129319-24,129319,24,NOT_FOUND,NOT_FOUND
127872-19,127872,19,FOUND,FOUND
128203-4,128203,4,FOUND,FOUND
128275-40,128275,40,FOUND,FOUND
128501-18,128501,18,FOUND,NOT_FOUND
128510-58,128510,58,FOUND,FOUND
128641-19,128641,19,FOUND,NOT_FOUND
126410-26,126410,26,FOUND,NOT_FOUND
126724-7,126724,7,FOUND,NOT_FOUND
126896-5,126896,5,NOT_FOUND,NOT_FOUND
126985-57,126985,57,FOUND,FOUND
127209-17,127209,17,FOUND,NOT_FOUND
127360-60,127360,60,NOT_FOUND,FOUND
125482-24,125482,24,FOUND,NOT_FOUND
125642-15,125642,15,FOUND,FOUND
146829-52,146829,52,NOT_FOUND,NOT_FOUND
125964-14,125964,14,FOUND,FOUND
126087-58,126087,58,FOUND,FOUND
126302-30,126302,30,FOUND,NOT_FOUND
124892-58,124892,58,NOT_FOUND,NOT_FOUND
125004-26,125004,26,FOUND,FOUND
125087-20,125087,20,NOT_FOUND,NOT_FOUND
125121-29,125121,29,FOUND,FOUND
125176-9,125176,9,FOUND,FOUND
125274-46,125274,46,FOUND,FOUND
124085-15,124085,15,FOUND,FOUND
124396-55,124396,55,FOUND,NOT_FOUND
124480-49,124480,49,NOT_FOUND,NOT_FOUND
124546-52,124546,52,FOUND,FOUND
124574-43,124574,43,NOT_FOUND,NOT_FOUND
124867-6,124867,6,NOT_FOUND,NOT_FOUND
122656-54,122656,54,NOT_FOUND,NOT_FOUND
122901-14,122901,14,FOUND,FOUND
123202-5,123202,5,FOUND,FOUND
123371-26,123371,26,FOUND,FOUND
123608-35,123608,35,FOUND,FOUND
123730-17,123730,17,FOUND,NOT_FOUND
121978-17,121978,17,FOUND,NOT_FOUND
122109-49,122109,49,FOUND,FOUND
122169-59,122169,59,NOT_FOUND,NOT_FOUND
122473-58,122473,58,NOT_FOUND,NOT_FOUND
122508-5,122508,5,FOUND,FOUND
122555-19,122555,19,FOUND,FOUND
121379-16,121379,16,FOUND,NOT_FOUND
121657-19,121657,19,NOT_FOUND,NOT_FOUND
121860-55,121860,55,NOT_FOUND,NOT_FOUND
121884-49,121884,49,FOUND,FOUND
121962-27,121962,27,FOUND,FOUND
121968-44,121968,44,FOUND,FOUND
120190-44,120190,44,FOUND,NOT_FOUND
146087-30,146087,30,FOUND,FOUND
120451-11,120451,11,FOUND,FOUND
120945-15,120945,15,FOUND,FOUND
120978-6,120978,6,FOUND,NOT_FOUND
121335-30,121335,30,FOUND,FOUND
119319-60,119319,60,NOT_FOUND,FOUND
119799-26,119799,26,FOUND,NOT_FOUND
120012-34,120012,34,FOUND,FOUND
147263-20,147263,20,FOUND,FOUND
120159-45,120159,45,FOUND,FOUND
120164-44,120164,44,FOUND,NOT_FOUND
118576-63,118576,63,NOT_FOUND,NOT_FOUND
118611-58,118611,58,FOUND,FOUND
118614-39,118614,39,FOUND,NOT_FOUND
118683-40,118683,40,FOUND,NOT_FOUND
118843-55,118843,55,NOT_FOUND,NOT_FOUND
118996-20,118996,20,FOUND,FOUND
118300-22,118300,22,FOUND,FOUND
118307-49,118307,49,FOUND,FOUND
118354-58,118354,58,FOUND,FOUND
118365-58,118365,58,FOUND,NOT_FOUND
118371-21,118371,21,FOUND,NOT_FOUND
118408-27,118408,27,FOUND,FOUND
117725-48,117725,48,FOUND,FOUND
147230-49,147230,49,NOT_FOUND,NOT_FOUND
117866-17,117866,17,FOUND,NOT_FOUND
118044-35,118044,35,NOT_FOUND,NOT_FOUND
118148-44,118148,44,FOUND,FOUND
118160-26,118160,26,FOUND,NOT_FOUND
117129-64,117129,64,NOT_FOUND,FOUND
117258-17,117258,17,NOT_FOUND,NOT_FOUND
117386-34,117386,34,FOUND,NOT_FOUND
148104-44,148104,44,FOUND,NOT_FOUND
117637-19,117637,19,NOT_FOUND,NOT_FOUND
117709-1,117709,1,NOT_FOUND,FOUND
116453-23,116453,23,NOT_FOUND,NOT_FOUND
116520-65,116520,65,NOT_FOUND,FOUND
116549-32,116549,32,FOUND,NOT_FOUND
116857-64,116857,64,NOT_FOUND,FOUND
116862-57,116862,57,FOUND,NOT_FOUND
117005-29,117005,29,NOT_FOUND,NOT_FOUND
115127-14,115127,14,FOUND,FOUND
115199-17,115199,17,FOUND,FOUND
115471-22,115471,22,NOT_FOUND,NOT_FOUND
115792-30,115792,30,FOUND,NOT_FOUND
115793-49,115793,49,NOT_FOUND,NOT_FOUND
116296-9,116296,9,FOUND,NOT_FOUND
147155-52,147155,52,NOT_FOUND,NOT_FOUND
113679-64,113679,64,NOT_FOUND,FOUND
113706-65,113706,65,NOT_FOUND,FOUND
114162-49,114162,49,NOT_FOUND,NOT_FOUND
114324-35,114324,35,FOUND,NOT_FOUND
115059-19,115059,19,NOT_FOUND,NOT_FOUND
113222-6,113222,6,FOUND,FOUND
113313-19,113313,19,FOUND,NOT_FOUND
113320-28,113320,28,FOUND,FOUND
113494-27,113494,27,FOUND,FOUND
113510-34,113510,34,FOUND,FOUND
113519-62,113519,62,NOT_FOUND,NOT_FOUND
112730-4,112730,4,FOUND,FOUND
112761-40,112761,40,FOUND,NOT_FOUND
112896-49,112896,49,FOUND,FOUND
112921-13,112921,13,FOUND,FOUND
112956-21,112956,21,FOUND,FOUND
112998-28,112998,28,FOUND,FOUND
112050-49,112050,49,FOUND,FOUND
112058-30,112058,30,NOT_FOUND,NOT_FOUND
112213-45,112213,45,FOUND,FOUND
112219-44,112219,44,FOUND,NOT_FOUND
112228-46,112228,46,FOUND,NOT_FOUND
112709-64,112709,64,NOT_FOUND,NOT_FOUND
111162-19,111162,19,NOT_FOUND,NOT_FOUND
111452-34,111452,34,FOUND,NOT_FOUND
111575-40,111575,40,FOUND,FOUND
111591-46,111591,46,NOT_FOUND,NOT_FOUND
111866-22,111866,22,FOUND,NOT_FOUND
111996-34,111996,34,FOUND,NOT_FOUND
110187-11,110187,11,FOUND,FOUND
110235-34,110235,34,NOT_FOUND,NOT_FOUND
110286-23,110286,23,FOUND,NOT_FOUND
110561-48,110561,48,FOUND,FOUND
110851-35,110851,35,FOUND,NOT_FOUND
110997-64,110997,64,NOT_FOUND,FOUND
109313-44,109313,44,FOUND,NOT_FOUND
109390-49,109390,49,NOT_FOUND,NOT_FOUND
109521-55,109521,55,NOT_FOUND,NOT_FOUND
109568-63,109568,63,NOT_FOUND,NOT_FOUND
109776-21,109776,21,FOUND,NOT_FOUND
110082-58,110082,58,NOT_FOUND,NOT_FOUND
108290-60,108290,60,NOT_FOUND,NOT_FOUND
108770-17,108770,17,FOUND,NOT_FOUND
108860-52,108860,52,NOT_FOUND,NOT_FOUND
108960-44,108960,44,NOT_FOUND,NOT_FOUND
109270-9,109270,9,NOT_FOUND,NOT_FOUND
109279-60,109279,60,NOT_FOUND,FOUND
107200-14,107200,14,FOUND,FOUND
107229-59,107229,59,NOT_FOUND,FOUND
107442-48,107442,48,FOUND,NOT_FOUND
107492-17,107492,17,FOUND,NOT_FOUND
107938-45,107938,45,FOUND,NOT_FOUND
108236-15,108236,15,NOT_FOUND,NOT_FOUND
106410-49,106410,49,FOUND,FOUND
106488-49,106488,49,FOUND,FOUND
106556-22,106556,22,FOUND,NOT_FOUND
106749-22,106749,22,FOUND,NOT_FOUND
106752-4,106752,4,FOUND,FOUND
106931-36,106931,36,FOUND,FOUND
105004-44,105004,44,NOT_FOUND,NOT_FOUND
105612-62,105612,62,NOT_FOUND,NOT_FOUND
105624-49,105624,49,NOT_FOUND,NOT_FOUND
106136-39,106136,39,NOT_FOUND,NOT_FOUND
106141-58,106141,58,NOT_FOUND,NOT_FOUND
106258-6,106258,6,NOT_FOUND,NOT_FOUND
104207-48,104207,48,FOUND,NOT_FOUND
104356-15,104356,15,FOUND,FOUND
146034-65,146034,65,NOT_FOUND,FOUND
104469-58,104469,58,NOT_FOUND,NOT_FOUND
104536-49,104536,49,FOUND,FOUND
104805-63,104805,63,NOT_FOUND,NOT_FOUND
103504-15,103504,15,FOUND,FOUND
103581-58,103581,58,FOUND,FOUND
103596-6,103596,6,FOUND,NOT_FOUND
103697-19,103697,19,FOUND,NOT_FOUND
103744-9,103744,9,FOUND,NOT_FOUND
103948-58,103948,58,NOT_FOUND,NOT_FOUND
102478-19,102478,19,FOUND,FOUND
102558-9,102558,9,FOUND,FOUND
102841-22,102841,22,FOUND,FOUND
143667-52,143667,52,NOT_FOUND,NOT_FOUND
103064-26,103064,26,FOUND,FOUND
103076-27,103076,27,FOUND,NOT_FOUND
101871-57,101871,57,FOUND,FOUND
101949-29,101949,29,NOT_FOUND,NOT_FOUND
102066-60,102066,60,NOT_FOUND,FOUND
102219-46,102219,46,FOUND,NOT_FOUND
102235-29,102235,29,FOUND,NOT_FOUND
102411-39,102411,39,FOUND,FOUND
101111-63,101111,63,NOT_FOUND,FOUND
101353-6,101353,6,FOUND,FOUND
101500-9,101500,9,FOUND,FOUND
101561-31,101561,31,NOT_FOUND,NOT_FOUND
101703-49,101703,49,FOUND,FOUND
101794-28,101794,28,FOUND,FOUND
100131-44,100131,44,FOUND,NOT_FOUND
100241-21,100241,21,FOUND,NOT_FOUND
100374-20,100374,20,FOUND,NOT_FOUND
100570-65,100570,65,NOT_FOUND,FOUND
100609-4,100609,4,FOUND,FOUND
100671-49,100671,49,NOT_FOUND,NOT_FOUND
99709-5,99709,5,FOUND,FOUND
99894-21,99894,21,FOUND,NOT_FOUND
100058-9,100058,9,NOT_FOUND,NOT_FOUND
100105-27,100105,27,FOUND,NOT_FOUND
100251-10,100251,10,FOUND,FOUND
100329-45,100329,45,FOUND,FOUND
132467-32,132467,32,FOUND,NOT_FOUND
132491-20,132491,20,NOT_FOUND,NOT_FOUND
133175-20,133175,20,NOT_FOUND,NOT_FOUND
133300-14,133300,14,FOUND,NOT_FOUND
131226-28,131226,28,FOUND,FOUND
131266-9,131266,9,FOUND,FOUND
131408-19,131408,19,NOT_FOUND,NOT_FOUND
131483-45,131483,45,FOUND,FOUND
131639-60,131639,60,NOT_FOUND,FOUND
131712-31,131712,31,NOT_FOUND,NOT_FOUND
130101-52,130101,52,NOT_FOUND,NOT_FOUND
130642-30,130642,30,NOT_FOUND,NOT_FOUND
130709-29,130709,29,FOUND,NOT_FOUND
131015-17,131015,17,FOUND,FOUND
131111-6,131111,6,FOUND,FOUND
131122-19,131122,19,NOT_FOUND,NOT_FOUND
128138-20,128138,20,NOT_FOUND,NOT_FOUND
128273-40,128273,40,FOUND,NOT_FOUND
148179-9,148179,9,FOUND,NOT_FOUND
128733-49,128733,49,FOUND,FOUND
128900-11,128900,11,FOUND,FOUND
129925-52,129925,52,NOT_FOUND,NOT_FOUND
143769-49,143769,49,NOT_FOUND,NOT_FOUND
127798-26,127798,26,FOUND,NOT_FOUND
127833-27,127833,27,FOUND,NOT_FOUND
127992-43,127992,43,NOT_FOUND,NOT_FOUND
128058-62,128058,62,NOT_FOUND,NOT_FOUND
128101-49,128101,49,FOUND,FOUND
127201-34,127201,34,FOUND,FOUND
127225-60,127225,60,NOT_FOUND,FOUND
127376-44,127376,44,FOUND,NOT_FOUND
127420-18,127420,18,NOT_FOUND,NOT_FOUND
127492-31,127492,31,NOT_FOUND,NOT_FOUND
127623-34,127623,34,FOUND,NOT_FOUND
126165-17,126165,17,FOUND,NOT_FOUND
126471-20,126471,20,NOT_FOUND,NOT_FOUND
126719-19,126719,19,FOUND,NOT_FOUND
126770-44,126770,44,NOT_FOUND,NOT_FOUND
127153-64,127153,64,NOT_FOUND,FOUND
127198-58,127198,58,FOUND,FOUND
125544-20,125544,20,FOUND,FOUND
125836-28,125836,28,FOUND,FOUND
125935-22,125935,22,FOUND,FOUND
126023-22,126023,22,NOT_FOUND,NOT_FOUND
126023-28,126023,28,NOT_FOUND,NOT_FOUND
126059-39,126059,39,NOT_FOUND,NOT_FOUND
124709-19,124709,19,FOUND,FOUND
124861-17,124861,17,FOUND,NOT_FOUND
124877-22,124877,22,FOUND,FOUND
124892-23,124892,23,NOT_FOUND,NOT_FOUND
125102-20,125102,20,NOT_FOUND,NOT_FOUND
125169-5,125169,5,FOUND,FOUND
122942-49,122942,49,FOUND,FOUND
123388-30,123388,30,FOUND,NOT_FOUND
123741-30,123741,30,NOT_FOUND,NOT_FOUND
124107-57,124107,57,FOUND,NOT_FOUND
124345-49,124345,49,FOUND,FOUND
124616-6,124616,6,FOUND,FOUND
121827-7,121827,7,FOUND,NOT_FOUND
121905-6,121905,6,FOUND,FOUND
122323-19,122323,19,NOT_FOUND,NOT_FOUND
122348-39,122348,39,FOUND,FOUND
122420-6,122420,6,FOUND,FOUND
122739-64,122739,64,NOT_FOUND,NOT_FOUND
121166-49,121166,49,FOUND,FOUND
121239-49,121239,49,FOUND,FOUND
121579-52,121579,52,NOT_FOUND,NOT_FOUND
121611-49,121611,49,FOUND,FOUND
121658-27,121658,27,FOUND,NOT_FOUND
121738-30,121738,30,NOT_FOUND,NOT_FOUND
120080-44,120080,44,FOUND,NOT_FOUND
120547-58,120547,58,NOT_FOUND,NOT_FOUND
120595-60,120595,60,NOT_FOUND,FOUND
148145-58,148145,58,FOUND,NOT_FOUND
120899-44,120899,44,NOT_FOUND,NOT_FOUND
121005-19,121005,19,FOUND,NOT_FOUND
118941-49,118941,49,FOUND,FOUND
119347-58,119347,58,NOT_FOUND,NOT_FOUND
147256-23,147256,23,NOT_FOUND,NOT_FOUND
119740-58,119740,58,NOT_FOUND,NOT_FOUND
119811-9,119811,9,FOUND,FOUND
119858-18,119858,18,FOUND,NOT_FOUND
118146-19,118146,19,FOUND,FOUND
118448-17,118448,17,FOUND,NOT_FOUND
118469-17,118469,17,FOUND,NOT_FOUND
118483-34,118483,34,FOUND,FOUND
147237-34,147237,34,FOUND,NOT_FOUND
118894-49,118894,49,FOUND,FOUND
116701-49,116701,49,NOT_FOUND,NOT_FOUND
117483-65,117483,65,NOT_FOUND,FOUND
148098-10,148098,10,FOUND,NOT_FOUND
117988-19,117988,19,NOT_FOUND,NOT_FOUND
117992-34,117992,34,FOUND,FOUND
118031-22,118031,22,FOUND,NOT_FOUND
115837-45,115837,45,FOUND,FOUND
115862-58,115862,58,FOUND,NOT_FOUND
116136-45,116136,45,FOUND,NOT_FOUND
116230-10,116230,10,FOUND,NOT_FOUND
116239-31,116239,31,NOT_FOUND,NOT_FOUND
116699-38,116699,38,FOUND,NOT_FOUND
115283-21,115283,21,FOUND,NOT_FOUND
115381-45,115381,45,NOT_FOUND,NOT_FOUND
115453-21,115453,21,FOUND,NOT_FOUND
115765-28,115765,28,FOUND,NOT_FOUND
115773-17,115773,17,NOT_FOUND,NOT_FOUND
115774-17,115774,17,FOUND,NOT_FOUND
114661-46,114661,46,FOUND,NOT_FOUND
114746-57,114746,57,FOUND,FOUND
114747-19,114747,19,FOUND,FOUND
114892-9,114892,9,FOUND,FOUND
115180-46,115180,46,FOUND,FOUND
115213-44,115213,44,FOUND,FOUND
114379-22,114379,22,FOUND,NOT_FOUND
143838-9,143838,9,FOUND,FOUND
114429-58,114429,58,FOUND,FOUND
114540-49,114540,49,NOT_FOUND,NOT_FOUND
114590-31,114590,31,NOT_FOUND,NOT_FOUND
114596-30,114596,30,FOUND,NOT_FOUND
113707-30,113707,30,FOUND,NOT_FOUND
113720-21,113720,21,FOUND,NOT_FOUND
113797-62,113797,62,NOT_FOUND,NOT_FOUND
114200-29,114200,29,FOUND,FOUND
114205-19,114205,19,FOUND,FOUND
114319-15,114319,15,NOT_FOUND,NOT_FOUND
112833-45,112833,45,FOUND,FOUND
113306-19,113306,19,FOUND,FOUND
113367-62,113367,62,NOT_FOUND,FOUND
113409-18,113409,18,FOUND,NOT_FOUND
113509-19,113509,19,NOT_FOUND,NOT_FOUND
113519-49,113519,49,NOT_FOUND,NOT_FOUND
111853-65,111853,65,NOT_FOUND,FOUND
111891-27,111891,27,FOUND,NOT_FOUND
112088-19,112088,19,FOUND,NOT_FOUND
112166-22,112166,22,FOUND,NOT_FOUND
112370-6,112370,6,NOT_FOUND,NOT_FOUND
112413-30,112413,30,NOT_FOUND,NOT_FOUND
109681-28,109681,28,NOT_FOUND,NOT_FOUND
110118-28,110118,28,FOUND,FOUND
110399-5,110399,5,FOUND,FOUND
110833-19,110833,19,NOT_FOUND,NOT_FOUND
111316-39,111316,39,FOUND,FOUND
111417-9,111417,9,FOUND,NOT_FOUND
108921-52,108921,52,NOT_FOUND,NOT_FOUND
109002-45,109002,45,NOT_FOUND,NOT_FOUND
109077-44,109077,44,FOUND,FOUND
109086-44,109086,44,FOUND,NOT_FOUND
109134-40,109134,40,NOT_FOUND,NOT_FOUND
109169-44,109169,44,FOUND,NOT_FOUND
108368-46,108368,46,FOUND,NOT_FOUND
108459-30,108459,30,FOUND,NOT_FOUND
108506-45,108506,45,FOUND,FOUND
108517-32,108517,32,NOT_FOUND,NOT_FOUND
108557-63,108557,63,NOT_FOUND,FOUND
108787-49,108787,49,FOUND,FOUND
107193-19,107193,19,FOUND,NOT_FOUND
107780-44,107780,44,FOUND,FOUND
108070-30,108070,30,NOT_FOUND,NOT_FOUND
108169-10,108169,10,NOT_FOUND,NOT_FOUND
108229-54,108229,54,FOUND,FOUND
108281-6,108281,6,FOUND,FOUND
105984-49,105984,49,FOUND,FOUND
106064-5,106064,5,FOUND,NOT_FOUND
106532-19,106532,19,FOUND,NOT_FOUND
106720-34,106720,34,FOUND,FOUND
107142-22,107142,22,FOUND,FOUND
107159-23,107159,23,NOT_FOUND,NOT_FOUND
105166-18,105166,18,FOUND,FOUND
105360-59,105360,59,NOT_FOUND,FOUND
146588-53,146588,53,NOT_FOUND,NOT_FOUND
105590-34,105590,34,FOUND,FOUND
105623-45,105623,45,FOUND,NOT_FOUND
105815-10,105815,10,FOUND,NOT_FOUND
104415-30,104415,30,NOT_FOUND,NOT_FOUND
104859-15,104859,15,FOUND,FOUND
144075-52,144075,52,NOT_FOUND,NOT_FOUND
104886-58,104886,58,NOT_FOUND,NOT_FOUND
105028-31,105028,31,FOUND,FOUND
105112-60,105112,60,NOT_FOUND,FOUND
103222-40,103222,40,FOUND,FOUND
103260-55,103260,55,FOUND,NOT_FOUND
103404-19,103404,19,FOUND,FOUND
103572-34,103572,34,FOUND,NOT_FOUND
103725-45,103725,45,FOUND,FOUND
104053-20,104053,20,FOUND,NOT_FOUND
101784-1,101784,1,NOT_FOUND,NOT_FOUND
102235-54,102235,54,FOUND,FOUND
102600-59,102600,59,NOT_FOUND,FOUND
102809-44,102809,44,NOT_FOUND,NOT_FOUND
102877-4,102877,4,FOUND,FOUND
102937-54,102937,54,NOT_FOUND,NOT_FOUND
100538-45,100538,45,FOUND,NOT_FOUND
100571-44,100571,44,FOUND,NOT_FOUND
100668-21,100668,21,NOT_FOUND,NOT_FOUND
100744-7,100744,7,NOT_FOUND,NOT_FOUND
100791-45,100791,45,NOT_FOUND,NOT_FOUND
101353-64,101353,64,NOT_FOUND,NOT_FOUND
99585-57,99585,57,FOUND,FOUND
100456-49,100456,49,FOUND,FOUND
100607-19,100607,19,NOT_FOUND,NOT_FOUND
100668-31,100668,31,NOT_FOUND,NOT_FOUND
100701-17,100701,17,NOT_FOUND,NOT_FOUND
100729-36,100729,36,FOUND,FOUND
132623-34,132623,34,NOT_FOUND,NOT_FOUND
132761-9,132761,9,FOUND,NOT_FOUND
132856-1,132856,1,NOT_FOUND,FOUND
132904-60,132904,60,NOT_FOUND,FOUND
133078-49,133078,49,NOT_FOUND,NOT_FOUND
133111-55,133111,55,NOT_FOUND,NOT_FOUND
131307-39,131307,39,NOT_FOUND,NOT_FOUND
131567-39,131567,39,FOUND,FOUND
131575-45,131575,45,FOUND,NOT_FOUND
132237-62,132237,62,NOT_FOUND,NOT_FOUND
132258-39,132258,39,FOUND,FOUND
132310-58,132310,58,FOUND,NOT_FOUND
130568-45,130568,45,FOUND,NOT_FOUND
130578-32,130578,32,FOUND,FOUND
130657-23,130657,23,FOUND,NOT_FOUND
130696-45,130696,45,NOT_FOUND,NOT_FOUND
130716-9,130716,9,NOT_FOUND,NOT_FOUND
130766-39,130766,39,FOUND,FOUND
129007-21,129007,21,FOUND,NOT_FOUND
129664-52,129664,52,NOT_FOUND,NOT_FOUND
129698-52,129698,52,NOT_FOUND,NOT_FOUND
129768-52,129768,52,NOT_FOUND,NOT_FOUND
129963-52,129963,52,NOT_FOUND,NOT_FOUND
130507-65,130507,65,NOT_FOUND,FOUND
127885-19,127885,19,NOT_FOUND,NOT_FOUND
127907-45,127907,45,FOUND,FOUND
128010-15,128010,15,FOUND,NOT_FOUND
128183-63,128183,63,NOT_FOUND,NOT_FOUND
128268-65,128268,65,NOT_FOUND,FOUND
128615-58,128615,58,FOUND,FOUND
127352-28,127352,28,FOUND,NOT_FOUND
127565-17,127565,17,NOT_FOUND,NOT_FOUND
147377-49,147377,49,FOUND,FOUND
127616-27,127616,27,FOUND,NOT_FOUND
127679-24,127679,24,FOUND,FOUND
127679-45,127679,45,FOUND,NOT_FOUND
125758-52,125758,52,NOT_FOUND,NOT_FOUND
125800-29,125800,29,FOUND,FOUND
125832-65,125832,65,NOT_FOUND,FOUND
125909-49,125909,49,NOT_FOUND,NOT_FOUND
126101-19,126101,19,FOUND,FOUND
126260-64,126260,64,NOT_FOUND,NOT_FOUND
125092-38,125092,38,FOUND,FOUND
125256-38,125256,38,FOUND,FOUND
125427-36,125427,36,NOT_FOUND,NOT_FOUND
125502-49,125502,49,FOUND,FOUND
125513-36,125513,36,NOT_FOUND,NOT_FOUND
125643-44,125643,44,NOT_FOUND,NOT_FOUND
123945-52,123945,52,NOT_FOUND,NOT_FOUND
124097-22,124097,22,NOT_FOUND,NOT_FOUND
124430-30,124430,30,FOUND,FOUND
124565-36,124565,36,FOUND,NOT_FOUND
124609-9,124609,9,FOUND,NOT_FOUND
124692-49,124692,49,FOUND,NOT_FOUND
122958-63,122958,63,NOT_FOUND,NOT_FOUND
123372-20,123372,20,NOT_FOUND,NOT_FOUND
123494-29,123494,29,FOUND,FOUND
146793-9,146793,9,FOUND,FOUND
123628-24,123628,24,FOUND,NOT_FOUND
123794-58,123794,58,NOT_FOUND,NOT_FOUND
122493-29,122493,29,FOUND,NOT_FOUND
122527-44,122527,44,NOT_FOUND,NOT_FOUND
122696-11,122696,11,NOT_FOUND,NOT_FOUND
122699-39,122699,39,NOT_FOUND,NOT_FOUND
122943-19,122943,19,NOT_FOUND,NOT_FOUND
122955-9,122955,9,FOUND,FOUND
121632-39,121632,39,FOUND,NOT_FOUND
122007-23,122007,23,NOT_FOUND,NOT_FOUND
122062-49,122062,49,FOUND,FOUND
122203-46,122203,46,FOUND,NOT_FOUND
122472-45,122472,45,FOUND,NOT_FOUND
122479-17,122479,17,FOUND,NOT_FOUND
